image_filename,breed,life_stage,weight_kg,weight_in_kg,weight_source,sex,age_in_year
scraped/brahman/brahman_082.jpg,brahman,ternera,152.94,152.94,estimado,FEMALE_CALF,0.8
scraped/brahman/brahman_083.jpg,brahman,toro,608.07,608.07,estimado,MALE_BULL,5.5
scraped/brahman/brahman_084.jpg,brahman,ternera,168.79,168.79,estimado,FEMALE_CALF,0.8
scraped/brahman/brahman_085.jpg,brahman,vaca,442.08,442.08,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_086.jpg,brahman,novillo,311.88,311.88,estimado,MALE_STEER,2.0
scraped/brahman/brahman_087.jpg,brahman,vaca,441.18,441.18,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_088.jpg,brahman,toro,648.02,648.02,estimado,MALE_BULL,5.5
scraped/brahman/brahman_090.jpg,brahman,ternera,167.06,167.06,estimado,FEMALE_CALF,0.8
scraped/brahman/brahman_091.jpg,brahman,vaca,514.31,514.31,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_092.jpg,brahman,vaca,455.32,455.32,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_093.jpg,brahman,vaca,534.82,534.82,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_094.jpg,brahman,novillo,373.15,373.15,estimado,MALE_STEER,2.0
scraped/brahman/brahman_095.jpg,brahman,vaca,462.52,462.52,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_096.jpg,brahman,novillo,362.34,362.34,estimado,MALE_STEER,2.0
scraped/brahman/brahman_097.jpg,brahman,novillo,379.24,379.24,estimado,MALE_STEER,2.0
scraped/brahman/brahman_098.jpg,brahman,toro,515.6,515.6,estimado,MALE_BULL,5.5
scraped/brahman/brahman_099.jpg,brahman,toro,543.9,543.9,estimado,MALE_BULL,5.5
scraped/brahman/brahman_100.jpg,brahman,novillo,345.45,345.45,estimado,MALE_STEER,2.0
scraped/brahman/brahman_101.jpg,brahman,novillo,264.02,264.02,estimado,MALE_STEER,2.0
scraped/brahman/brahman_102.jpg,brahman,toro,532.73,532.73,estimado,MALE_BULL,5.5
scraped/brahman/brahman_103.jpg,brahman,novillo,371.7,371.7,estimado,MALE_STEER,2.0
scraped/brahman/brahman_104.jpg,brahman,novillo,383.24,383.24,estimado,MALE_STEER,2.0
scraped/brahman/brahman_105.jpg,brahman,vaca,431.44,431.44,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_106.jpg,brahman,ternera,166.1,166.1,estimado,FEMALE_CALF,0.8
scraped/brahman/brahman_107.jpg,brahman,ternera,149.01,149.01,estimado,FEMALE_CALF,0.8
scraped/brahman/brahman_108.jpg,brahman,novillo,366.14,366.14,estimado,MALE_STEER,2.0
scraped/brahman/brahman_109.jpg,brahman,vaca,486.89,486.89,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_110.jpg,brahman,novillo,371.01,371.01,estimado,MALE_STEER,2.0
scraped/brahman/brahman_111.jpg,brahman,ternera,111.62,111.62,estimado,FEMALE_CALF,0.8
scraped/brahman/brahman_112.jpg,brahman,vaca,435.93,435.93,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_113.jpg,brahman,vaca,460.99,460.99,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_114.jpg,brahman,vaca,453.83,453.83,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_115.jpg,brahman,vaca,439.62,439.62,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_118.jpg,brahman,vaca,430.64,430.64,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_119.jpg,brahman,novillo,276.89,276.89,estimado,MALE_STEER,2.0
scraped/brahman/brahman_120.jpg,brahman,novillo,276.74,276.74,estimado,MALE_STEER,2.0
scraped/brahman/brahman_121.jpg,brahman,vaca,504.33,504.33,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_122.jpg,brahman,novillo,290.29,290.29,estimado,MALE_STEER,2.0
scraped/brahman/brahman_123.jpg,brahman,novillo,361.44,361.44,estimado,MALE_STEER,2.0
scraped/brahman/brahman_124.jpg,brahman,toro,594.43,594.43,estimado,MALE_BULL,5.5
scraped/brahman/brahman_125.jpg,brahman,novillo,274.07,274.07,estimado,MALE_STEER,2.0
scraped/brahman/brahman_126.jpg,brahman,novillo,291.85,291.85,estimado,MALE_STEER,2.0
scraped/brahman/brahman_127.jpg,brahman,novillo,261.98,261.98,estimado,MALE_STEER,2.0
scraped/brahman/brahman_128.jpg,brahman,vaca,431.15,431.15,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_129.jpg,brahman,toro,599.6,599.6,estimado,MALE_BULL,5.5
scraped/brahman/brahman_130.jpg,brahman,vaca,408.94,408.94,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_131.jpg,brahman,toro,588.36,588.36,estimado,MALE_BULL,5.5
scraped/brahman/brahman_132.jpg,brahman,toro,603.33,603.33,estimado,MALE_BULL,5.5
scraped/brahman/brahman_133.jpg,brahman,novillo,321.67,321.67,estimado,MALE_STEER,2.0
scraped/brahman/brahman_134.jpg,brahman,novillo,267.19,267.19,estimado,MALE_STEER,2.0
scraped/brahman/brahman_135.jpg,brahman,toro,585.99,585.99,estimado,MALE_BULL,5.5
scraped/brahman/brahman_136.jpg,brahman,toro,572.13,572.13,estimado,MALE_BULL,5.5
scraped/brahman/brahman_137.jpg,brahman,ternera,142.21,142.21,estimado,FEMALE_CALF,0.8
scraped/brahman/brahman_138.jpg,brahman,ternera,106.19,106.19,estimado,FEMALE_CALF,0.8
scraped/brahman/brahman_139.jpg,brahman,vaca,435.58,435.58,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_140.jpg,brahman,toro,521.32,521.32,estimado,MALE_BULL,5.5
scraped/brahman/brahman_141.jpg,brahman,vaca,480.95,480.95,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_142.jpg,brahman,vaca,423.85,423.85,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_143.jpg,brahman,vaca,457.58,457.58,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_144.jpg,brahman,novillo,380.42,380.42,estimado,MALE_STEER,2.0
scraped/brahman/brahman_147.jpg,brahman,toro,554.97,554.97,estimado,MALE_BULL,5.5
scraped/brahman/brahman_148.jpg,brahman,vaca,481.44,481.44,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_149.jpg,brahman,vaca,532.14,532.14,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_150.jpg,brahman,novillo,289.54,289.54,estimado,MALE_STEER,2.0
scraped/brahman/brahman_151.jpg,brahman,vaca,413.56,413.56,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_152.jpg,brahman,novillo,270.51,270.51,estimado,MALE_STEER,2.0
scraped/brahman/brahman_153.jpg,brahman,ternera,128.79,128.79,estimado,FEMALE_CALF,0.8
scraped/brahman/brahman_154.jpg,brahman,vaca,433.69,433.69,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_155.jpg,brahman,novillo,358.97,358.97,estimado,MALE_STEER,2.0
scraped/brahman/brahman_156.jpg,brahman,vaca,458.1,458.1,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_157.jpg,brahman,vaca,528.59,528.59,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_158.jpg,brahman,vaca,483.76,483.76,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_159.jpg,brahman,vaca,530.05,530.05,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_160.jpg,brahman,novillo,336.24,336.24,estimado,MALE_STEER,2.0
scraped/brahman/brahman_161.jpg,brahman,vaca,526.26,526.26,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_162.jpg,brahman,toro,512.85,512.85,estimado,MALE_BULL,5.5
scraped/brahman/brahman_163.jpg,brahman,novillo,303.07,303.07,estimado,MALE_STEER,2.0
scraped/brahman/brahman_164.jpg,brahman,vaca,475.38,475.38,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_165.jpg,brahman,novillo,277.41,277.41,estimado,MALE_STEER,2.0
scraped/brahman/brahman_166.jpg,brahman,vaca,494.96,494.96,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_167.jpg,brahman,toro,590.08,590.08,estimado,MALE_BULL,5.5
scraped/brahman/brahman_168.jpg,brahman,novillo,271.26,271.26,estimado,MALE_STEER,2.0
scraped/brahman/brahman_169.jpg,brahman,ternera,127.4,127.4,estimado,FEMALE_CALF,0.8
scraped/brahman/brahman_170.jpg,brahman,novillo,295.05,295.05,estimado,MALE_STEER,2.0
scraped/brahman/brahman_171.jpg,brahman,ternera,167.14,167.14,estimado,FEMALE_CALF,0.8
scraped/brahman/brahman_172.jpg,brahman,toro,603.54,603.54,estimado,MALE_BULL,5.5
scraped/brahman/brahman_173.jpg,brahman,toro,679.92,679.92,estimado,MALE_BULL,5.5
scraped/brahman/brahman_174.jpg,brahman,vaca,430.43,430.43,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_175.jpg,brahman,ternera,151.72,151.72,estimado,FEMALE_CALF,0.8
scraped/brahman/brahman_176.jpg,brahman,novillo,351.21,351.21,estimado,MALE_STEER,2.0
scraped/brahman/brahman_177.jpg,brahman,toro,532.67,532.67,estimado,MALE_BULL,5.5
scraped/brahman/brahman_178.jpg,brahman,vaca,485.22,485.22,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_179.jpg,brahman,novillo,272.77,272.77,estimado,MALE_STEER,2.0
scraped/brahman/brahman_180.jpg,brahman,novillo,306.66,306.66,estimado,MALE_STEER,2.0
scraped/brahman/brahman_181.jpg,brahman,vaca,518.66,518.66,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_182.jpg,brahman,novillo,357.11,357.11,estimado,MALE_STEER,2.0
scraped/brahman/brahman_183.jpg,brahman,novillo,392.33,392.33,estimado,MALE_STEER,2.0
scraped/brahman/brahman_184.jpg,brahman,toro,599.02,599.02,estimado,MALE_BULL,5.5
scraped/brahman/brahman_185.jpg,brahman,novillo,304.03,304.03,estimado,MALE_STEER,2.0
scraped/brahman/brahman_186.jpg,brahman,novillo,395.83,395.83,estimado,MALE_STEER,2.0
scraped/brahman/brahman_187.jpg,brahman,novillo,332.04,332.04,estimado,MALE_STEER,2.0
scraped/brahman/brahman_188.jpg,brahman,toro,618.38,618.38,estimado,MALE_BULL,5.5
scraped/brahman/brahman_189.jpg,brahman,vaca,451.99,451.99,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_190.jpg,brahman,novillo,310.65,310.65,estimado,MALE_STEER,2.0
scraped/brahman/brahman_191.jpg,brahman,vaca,483.81,483.81,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_192.jpg,brahman,vaca,420.53,420.53,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_193.jpg,brahman,vaca,529.15,529.15,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_194.jpg,brahman,novillo,357.76,357.76,estimado,MALE_STEER,2.0
scraped/brahman/brahman_195.jpg,brahman,ternera,167.99,167.99,estimado,FEMALE_CALF,0.8
scraped/brahman/brahman_026.png,brahman,vaca,425.89,425.89,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_089.png,brahman,novillo,337.12,337.12,estimado,MALE_STEER,2.0
scraped/brahman/brahman_116.png,brahman,vaca,403.98,403.98,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_145.png,brahman,toro,664.33,664.33,estimado,MALE_BULL,5.5
scraped/brahman/brahman_196.png,brahman,novillo,276.45,276.45,estimado,MALE_STEER,2.0
scraped/brahman/brahman_027.jpeg,brahman,toro,589.71,589.71,estimado,MALE_BULL,5.5
scraped/brahman/brahman_028.jpeg,brahman,vaca,466.33,466.33,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_029.jpeg,brahman,novillo,376.86,376.86,estimado,MALE_STEER,2.0
scraped/brahman/brahman_117.jpeg,brahman,toro,543.87,543.87,estimado,MALE_BULL,5.5
scraped/brahman/brahman_146.jpeg,brahman,vaca,447.54,447.54,estimado,FEMALE_COW,4.5
scraped/brahman/brahman_197.jpeg,brahman,toro,591.48,591.48,estimado,MALE_BULL,5.5
scraped/brahman/brahman_198.jpeg,brahman,toro,655.52,655.52,estimado,MALE_BULL,5.5
scraped/brahman/brahman_199.jpeg,brahman,novillo,370.6,370.6,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_001.jpg,guzerat,novillo,352.11,352.11,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_002.jpg,guzerat,vaca,491.29,491.29,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_003.jpg,guzerat,novillo,275.83,275.83,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_004.jpg,guzerat,vaca,519.82,519.82,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_005.jpg,guzerat,novillo,257.83,257.83,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_006.jpg,guzerat,vaca,415.22,415.22,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_007.jpg,guzerat,vaca,446.95,446.95,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_008.jpg,guzerat,novillo,278.61,278.61,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_009.jpg,guzerat,ternera,130.34,130.34,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_010.jpg,guzerat,vaca,397.37,397.37,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_011.jpg,guzerat,vaca,366.98,366.98,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_012.jpg,guzerat,vaca,472.84,472.84,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_013.jpg,guzerat,toro,545.63,545.63,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_014.jpg,guzerat,vaca,491.32,491.32,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_015.jpg,guzerat,toro,564.21,564.21,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_016.jpg,guzerat,ternera,117.65,117.65,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_017.jpg,guzerat,vaca,499.15,499.15,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_018.jpg,guzerat,toro,554.85,554.85,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_019.jpg,guzerat,vaca,433.11,433.11,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_020.jpg,guzerat,vaca,425.6,425.6,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_021.jpg,guzerat,vaca,384.7,384.7,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_022.jpg,guzerat,novillo,356.3,356.3,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_023.jpg,guzerat,novillo,323.12,323.12,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_024.jpg,guzerat,vaca,496.28,496.28,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_025.jpg,guzerat,toro,626.09,626.09,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_026.jpg,guzerat,novillo,278.0,278.0,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_027.jpg,guzerat,vaca,481.5,481.5,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_028.jpg,guzerat,toro,486.1,486.1,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_031.jpg,guzerat,ternera,126.03,126.03,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_032.jpg,guzerat,toro,649.56,649.56,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_033.jpg,guzerat,vaca,429.44,429.44,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_034.jpg,guzerat,ternera,126.19,126.19,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_035.jpg,guzerat,toro,555.43,555.43,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_036.jpg,guzerat,vaca,504.55,504.55,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_037.jpg,guzerat,ternera,136.75,136.75,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_038.jpg,guzerat,novillo,284.98,284.98,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_039.jpg,guzerat,ternera,119.53,119.53,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_040.jpg,guzerat,vaca,486.8,486.8,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_041.jpg,guzerat,ternera,90.13,90.13,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_042.jpg,guzerat,toro,585.35,585.35,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_043.jpg,guzerat,novillo,349.54,349.54,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_044.jpg,guzerat,ternera,114.97,114.97,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_045.jpg,guzerat,novillo,270.64,270.64,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_046.jpg,guzerat,ternera,137.3,137.3,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_047.jpg,guzerat,toro,595.19,595.19,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_048.jpg,guzerat,ternera,113.71,113.71,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_049.jpg,guzerat,novillo,310.51,310.51,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_050.jpg,guzerat,vaca,427.89,427.89,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_051.jpg,guzerat,novillo,341.44,341.44,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_052.jpg,guzerat,ternera,110.01,110.01,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_053.jpg,guzerat,novillo,268.46,268.46,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_054.jpg,guzerat,vaca,451.97,451.97,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_055.jpg,guzerat,toro,530.19,530.19,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_056.jpg,guzerat,toro,591.9,591.9,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_057.jpg,guzerat,novillo,307.91,307.91,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_058.jpg,guzerat,vaca,479.15,479.15,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_059.jpg,guzerat,ternera,124.42,124.42,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_060.jpg,guzerat,novillo,348.5,348.5,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_061.jpg,guzerat,novillo,335.86,335.86,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_062.jpg,guzerat,vaca,416.37,416.37,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_063.jpg,guzerat,vaca,459.34,459.34,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_064.jpg,guzerat,vaca,475.35,475.35,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_065.jpg,guzerat,vaca,494.13,494.13,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_066.jpg,guzerat,vaca,504.54,504.54,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_067.jpg,guzerat,vaca,409.43,409.43,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_068.jpg,guzerat,novillo,309.55,309.55,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_069.jpg,guzerat,vaca,374.42,374.42,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_070.jpg,guzerat,novillo,329.7,329.7,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_071.jpg,guzerat,ternera,93.59,93.59,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_072.jpg,guzerat,vaca,515.44,515.44,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_073.jpg,guzerat,vaca,506.16,506.16,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_074.jpg,guzerat,toro,523.68,523.68,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_075.jpg,guzerat,toro,561.91,561.91,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_076.jpg,guzerat,toro,606.92,606.92,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_077.jpg,guzerat,novillo,253.82,253.82,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_078.jpg,guzerat,toro,503.93,503.93,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_079.jpg,guzerat,toro,626.22,626.22,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_080.jpg,guzerat,vaca,516.79,516.79,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_081.jpg,guzerat,toro,616.78,616.78,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_082.jpg,guzerat,novillo,334.88,334.88,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_083.jpg,guzerat,ternera,119.88,119.88,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_084.jpg,guzerat,novillo,320.74,320.74,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_085.jpg,guzerat,vaca,453.53,453.53,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_086.jpg,guzerat,toro,639.85,639.85,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_087.jpg,guzerat,ternera,100.2,100.2,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_088.jpg,guzerat,ternera,142.48,142.48,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_091.jpg,guzerat,vaca,506.44,506.44,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_092.jpg,guzerat,novillo,247.59,247.59,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_093.jpg,guzerat,toro,634.6,634.6,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_094.jpg,guzerat,novillo,289.0,289.0,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_095.jpg,guzerat,ternera,146.51,146.51,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_096.jpg,guzerat,novillo,299.11,299.11,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_097.jpg,guzerat,ternera,142.67,142.67,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_098.jpg,guzerat,ternera,114.49,114.49,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_099.jpg,guzerat,vaca,478.9,478.9,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_100.jpg,guzerat,toro,551.25,551.25,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_101.jpg,guzerat,vaca,384.72,384.72,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_102.jpg,guzerat,novillo,251.88,251.88,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_103.jpg,guzerat,novillo,288.97,288.97,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_104.jpg,guzerat,toro,485.56,485.56,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_105.jpg,guzerat,novillo,293.21,293.21,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_106.jpg,guzerat,toro,625.43,625.43,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_107.jpg,guzerat,ternera,129.57,129.57,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_108.jpg,guzerat,vaca,516.45,516.45,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_109.jpg,guzerat,novillo,287.78,287.78,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_110.jpg,guzerat,ternera,92.94,92.94,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_111.jpg,guzerat,toro,557.3,557.3,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_112.jpg,guzerat,vaca,462.67,462.67,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_113.jpg,guzerat,vaca,363.42,363.42,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_114.jpg,guzerat,vaca,398.97,398.97,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_115.jpg,guzerat,ternera,121.7,121.7,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_116.jpg,guzerat,ternera,134.74,134.74,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_117.jpg,guzerat,novillo,265.91,265.91,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_121.jpg,guzerat,toro,535.86,535.86,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_122.jpg,guzerat,ternera,143.53,143.53,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_123.jpg,guzerat,ternera,140.8,140.8,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_124.jpg,guzerat,ternera,93.45,93.45,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_125.jpg,guzerat,novillo,260.94,260.94,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_126.jpg,guzerat,vaca,364.12,364.12,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_127.jpg,guzerat,ternera,136.35,136.35,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_128.jpg,guzerat,novillo,278.85,278.85,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_129.jpg,guzerat,ternera,88.41,88.41,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_130.jpg,guzerat,vaca,444.17,444.17,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_131.jpg,guzerat,vaca,436.2,436.2,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_132.jpg,guzerat,vaca,442.12,442.12,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_133.jpg,guzerat,ternera,117.75,117.75,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_134.jpg,guzerat,toro,487.37,487.37,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_135.jpg,guzerat,vaca,498.72,498.72,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_136.jpg,guzerat,vaca,433.29,433.29,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_137.jpg,guzerat,toro,490.34,490.34,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_138.jpg,guzerat,novillo,288.19,288.19,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_139.jpg,guzerat,vaca,438.44,438.44,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_140.jpg,guzerat,toro,492.49,492.49,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_141.jpg,guzerat,ternera,124.54,124.54,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_142.jpg,guzerat,ternera,102.88,102.88,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_143.jpg,guzerat,vaca,447.74,447.74,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_144.jpg,guzerat,novillo,359.36,359.36,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_145.jpg,guzerat,vaca,432.59,432.59,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_146.jpg,guzerat,vaca,375.87,375.87,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_151.jpg,guzerat,vaca,496.45,496.45,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_152.jpg,guzerat,vaca,483.03,483.03,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_153.jpg,guzerat,vaca,394.4,394.4,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_154.jpg,guzerat,novillo,267.42,267.42,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_155.jpg,guzerat,novillo,294.42,294.42,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_156.jpg,guzerat,novillo,251.41,251.41,estimado,MALE_STEER,2.0
